19
20
19
20
19
20
19
20
18
27
18
27
18
27
18
27
17
28
17
28
17
28
17
28
16
29
16
29
16
29
16
29
5
30
5
30
5
30
5
30
4
31
4
31
4
31
4
31
3
32
3
32
3
32
3
32
2
1
2
1
2
1
2
1
9
10
9
10
9
10
9
10
8
21
8
21
8
21
8
21
7
22
7
22
7
22
7
22
6
23
6
23
6
23
6
23
15
24
15
24
15
24
15
24
14
25
14
25
14
25
14
25
13
26
13
26
13
26
13
26
12
11
12
11
12
11
12
11
